mr,ref
"suggest(name[Super Bomberman], genres[action, strategy], platforms[Nintendo])","Do you enjoy playing action strategy games on Nintendo, such as Super Bomberman?"
"suggest(name[Super Bomberman], genres[action, strategy], platforms[Nintendo])",Do you like action strategy games from Nintendo like Super Bomberman?
"suggest(name[Super Bomberman], genres[action, strategy], platforms[Nintendo])","I was wondering, have you played any action strategy games for the Nintendo, such as Super Bomberman?"
"suggest(name[Super Bomberman], player_perspective[bird view], has_multiplayer[no])",Do you like bird view single-player games like Super Bomberman?
"suggest(name[Super Bomberman], player_perspective[bird view], has_multiplayer[no])","What is your opinion on bird's eye view games that have no multiplayer option, such as Super Bomberman? Any of them good?"
"suggest(name[Super Bomberman], player_perspective[bird view], has_multiplayer[no])","Have you ever played any single-player games that featured a bird view perspective, like Super Bomberman?"
"suggest(name[Super Bomberman], release_year[1993], developer[Hudson Soft])","What do you think about games from Hudson Soft, like the 1993 game Super Bomberman?"
"suggest(name[Super Bomberman], release_year[1993], developer[Hudson Soft])","Now I have to ask, have you played any 1993 Hudson Soft games, such as Super Bomberman?"
"suggest(name[Super Bomberman], release_year[1993], developer[Hudson Soft])","Just curious, what do you think of games by Hudson Soft released in 1993, such as Super Bomberman?"
"suggest(name[Super Bomberman], release_year[1993], esrb[E (for Everyone)])","Did you enjoy playing the 1993 release of Super Bomberman, becuase I heard that the E for Everyone rating was very limiting?"
"suggest(name[Super Bomberman], release_year[1993], esrb[E (for Everyone)])","Are you a fan of E rated classic games, like the 1993 hit Super Bomberman?"
"suggest(name[Super Bomberman], release_year[1993], esrb[E (for Everyone)])","Did you find any games rated E (for Everyone) fun that came out in 1993, such as Super Bomberman?"
"suggest(name[The Sims], esrb[T (for Teen)], player_perspective[bird view])",Do you normally play T rated bird view games like The Sims?
"suggest(name[The Sims], esrb[T (for Teen)], player_perspective[bird view])","Do you like T (for Teen) rated games that have a bird's eye view, like The Sims?"
"suggest(name[The Sims], esrb[T (for Teen)], player_perspective[bird view])",Do you also like bird view games rated T (for Teen) such as The Sims?
"suggest(name[The Sims], genres[simulation, strategy], platforms[PC])","I'm curious, have you ever played any strategy simulators for the PC, such as The Sims?"
"suggest(name[The Sims], genres[simulation, strategy], platforms[PC])",Do you also like PC simulation strategy games like The Sims?
"suggest(name[The Sims], genres[simulation, strategy], platforms[PC])","Do you like to play strategy simulation games on PC, like The Sims?"
"suggest(name[The Sims], platforms[PC], available_on_steam[no])","Have you ever given any games on PC but not on Steam a try, like The Sims?"
"suggest(name[The Sims], platforms[PC], available_on_steam[no])","Do you ever play PC games that don't have Steam releases, like for example The Sims?"
"suggest(name[The Sims], platforms[PC], available_on_steam[no])","Do you think you would ever give a PC game a chance that you can't get on Steam, such as The Sims?"
"suggest(name[The Sims], release_year[2000], developer[Maxis])","What do you think of games by Maxis from 2000, such as the game called The Sims?"
"suggest(name[The Sims], release_year[2000], developer[Maxis])","Have you ever played any of the games Maxis released in 2000, like for instance The Sims?"
"suggest(name[The Sims], release_year[2000], developer[Maxis])",Do you like Maxis' games from 2000 like The Sims?
"suggest(name[The Sims], release_year[2000], esrb[T (for Teen)])","Do you have a good experience with any teen rated games that came out in 2000, just like The Sims?"
"suggest(name[The Sims], release_year[2000], esrb[T (for Teen)])","Have you played any T rated games released in 2000, like for example The Sims?"
"suggest(name[The Sims], release_year[2000], esrb[T (for Teen)])","What do you think about rated T games from 2000, like The Sims?"
"suggest(name[The Witcher 3: Wild Hunt], developer[CD Projekt RED], platforms[Xbox])","Are you into games on the Xbox? If you are, you should check out CD Projekt RED's The Witcher 3: Wild Hunt."
"suggest(name[The Witcher 3: Wild Hunt], developer[CD Projekt RED], platforms[Xbox])","What do you think of Xbox games by CD Projekt RED, such as The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], developer[CD Projekt RED], platforms[Xbox])","Are you fond of CD Projekt RED's Xbox games, like for example The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], esrb[M (for Mature)], platforms[Xbox])","Do you also like Xbox games rated M (for Mature), such as The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], esrb[M (for Mature)], platforms[Xbox])",How much do you enjoy M rated Xbox games like The Witcher 3: Wild Hunt?
"suggest(name[The Witcher 3: Wild Hunt], esrb[M (for Mature)], platforms[Xbox])","Have you played any M rated Xbox games before, like for example The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing], player_perspective[third person])","Are third person action-adventure RPGs, like The Witcher 3: Wild Hunt, something you enjoy?"
"suggest(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing], player_perspective[third person])",How do you feel about third person action adventure RPGs like The Witcher 3: Wild Hunt?
"suggest(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing], player_perspective[third person])","Do you have an opinion on third person action-adventure role-playing games, such as The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], developer[CD Projekt RED])","Do you also like other games from 2015 made by CD Projekt RED, like The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], developer[CD Projekt RED])","Now I'm curious, have you played any of CD Projekt RED's 2015 games, such as The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], developer[CD Projekt RED])","Have you played any of the games by CD Projekt RED from 2015, for example The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], esrb[M (for Mature)])",How do you feel about M rated games from 2015 like The Witcher 3: Wild Hunt?
"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], esrb[M (for Mature)])","Have you played any M rated games that came out in the year 2015, like The Witcher 3: Wild Hunt?"
"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], esrb[M (for Mature)])","Do you have any of the games rated M (for Mature) that came out in 2015 on your wish list, such as The Witcher 3: Wild Hunt?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], esrb[M (for Mature)])","I'm curious, would you be interested in playing any M rated games developed by Ubisoft Montreal, such as Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], esrb[M (for Mature)])","I was wondering, do you enjoy the M rated games developed by Ubisoft Montreal, such as for example Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], esrb[M (for Mature)])",Are you a fan of M rated games from Ubisoft Montreal like Tom Clancy's Splinter Cell: Chaos Theory?
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], genres[action, tactical], available_on_steam[yes])","Have you played through any tactical action games on Steam, such as Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], genres[action, tactical], available_on_steam[yes])","So have you played any of the tactical action games that are available on Steam, such as Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], genres[action, tactical], available_on_steam[yes])","Are you a fan of tactical action games on Steam, like Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], genres[action, tactical], player_perspective[third person])","Have you played any third person tactical action games, for instance, Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], genres[action, tactical], player_perspective[third person])","I'm wondering, do you like playing third person tactical action games, like for example Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], genres[action, tactical], player_perspective[third person])","Do you enjoy third person action tactical games, like Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], has_multiplayer[yes], available_on_steam[yes])",What are your feelings on multiplayer Steam games like Tom Clancy's Splinter Cell: Chaos Theory?
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], has_multiplayer[yes], available_on_steam[yes])","Have you played any of the multiplayer games that you can get on Steam, like Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], has_multiplayer[yes], available_on_steam[yes])","Do you normally play multiplayer games on Steam, you know, games like Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], player_perspective[third person])","Do you have experience with any third person games that were released in 2005, like Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], player_perspective[third person])","Are you into third person games, like 2005's Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], player_perspective[third person])","Did you ever play any third person games released back in 2005, such as Tom Clancy's Splinter Cell: Chaos Theory?"
"suggest(name[Tony Hawk's Pro Skater 3], esrb[T (for Teen)], has_multiplayer[yes])",Are you a fan of multiplayer teen games like Tony Hawk's Pro Skater 3?
"suggest(name[Tony Hawk's Pro Skater 3], esrb[T (for Teen)], has_multiplayer[yes])","Do you like playing T rated games with multiplayer, such as Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], esrb[T (for Teen)], has_multiplayer[yes])","I'm curious whether you play any multiplayer T rated games, for instance Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], genres[sport], player_perspective[third person])","I was wondering if you like playing third person sports games, such as Tony Hawk's Pro Skater 3."
"suggest(name[Tony Hawk's Pro Skater 3], genres[sport], player_perspective[third person])","I'm wondering if you like third person sport games, such as Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], genres[sport], player_perspective[third person])",How do you feel about third person sports games like Tony Hawk's Pro Skater 3?
"suggest(name[Tony Hawk's Pro Skater 3], has_multiplayer[yes], platforms[PlayStation])","You've got me wondering now, have you played any PlayStation games that have multiplayer, like for example Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], has_multiplayer[yes], platforms[PlayStation])","have you given any multiplayer PlayStation games a try, like Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], has_multiplayer[yes], platforms[PlayStation])",Do you happen to enjoy multiplayer PlayStation games like Tony Hawk's Pro Skater 3?
"suggest(name[Tony Hawk's Pro Skater 3], player_perspective[third person], has_multiplayer[yes])","I really like third person multiplayer games like Tony Hawk's Pro Skater 3, did you enjoy it?"
"suggest(name[Tony Hawk's Pro Skater 3], player_perspective[third person], has_multiplayer[yes])","Are you a fan of third person multiplayer games, like Tony Hawk's Pro Skater 3, by any chance?"
"suggest(name[Tony Hawk's Pro Skater 3], player_perspective[third person], has_multiplayer[yes])",Do you ever play third person multiplayer games like Tony Hawk's Pro Skater 3?
"suggest(name[Tony Hawk's Pro Skater 3], release_year[2001], developer[Neversoft Entertainment])","Have you played any of Neversoft Entertainment's games that they released back in 2001, such as Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], release_year[2001], developer[Neversoft Entertainment])","Do you like any of Neversoft Entertainment's 2001 games, such as Tony Hawk's Pro Skater 3?"
"suggest(name[Tony Hawk's Pro Skater 3], release_year[2001], developer[Neversoft Entertainment])","Do you like any games from Neversoft Entertainment, like 2001's Tony Hawk's Pro Skater 3?"
"suggest(name[Undertale], developer[tobyfox], has_multiplayer[no])","Do you play any single-player games, like tobyfox's Undertale?"
"suggest(name[Undertale], developer[tobyfox], has_multiplayer[no])","Would you be interested in trying any single-player games by tobyfox, such as Undertale?"
"suggest(name[Undertale], developer[tobyfox], has_multiplayer[no])","I was wondering, have you played any single-player games developed by tobyfox, like for instance Undertale?"
"suggest(name[Undertale], genres[adventure, indie, role-playing], has_multiplayer[no])","Do you sometimes also enjoy indie role-playing adventure games with no multiplayer option, such as Undertale?"
"suggest(name[Undertale], genres[adventure, indie, role-playing], has_multiplayer[no])","Do you ever play single-player indie adventure RPGs, like Undertale?"
"suggest(name[Undertale], genres[adventure, indie, role-playing], has_multiplayer[no])",Are you a fan of single-player indie adventure role-playing games? If you are I think you'd like Undertale.
"suggest(name[Undertale], genres[adventure, indie, role-playing], player_perspective[bird view])","I was wondering, do you play any indie adventure RPGs that have a bird view perspective, like for example Undertale?"
"suggest(name[Undertale], genres[adventure, indie, role-playing], player_perspective[bird view])","What do you think about indie adventure RPGs with a bird view, like Undertale?"
"suggest(name[Undertale], genres[adventure, indie, role-playing], player_perspective[bird view])","Are you interested in indie adventure RPGs that use a bird view perspective, such as Undertale?"
"suggest(name[Undertale], release_year[2015], developer[tobyfox])","Are you a fan of any games from 2015, such as tobyfox's Undertale?"
"suggest(name[Undertale], release_year[2015], developer[tobyfox])",I absolutely enjoyed tobyfox's 2015 release of Undertale. What did you think about it?
"suggest(name[Undertale], release_year[2015], developer[tobyfox])","Have you enjoyed played any games by tobyfox that came out in 2015, such as Undertale?"
"suggest(name[Undertale], release_year[2015], platforms[PlayStation])","I was wondering, do you enjoy the PlayStation games that came out in 2015, such as Undertale?"
"suggest(name[Undertale], release_year[2015], platforms[PlayStation])","Do you think you would enjoy PlayStation games that came out in 2015, such as Undertale?"
"suggest(name[Undertale], release_year[2015], platforms[PlayStation])",What do you think about PlayStation games from 2015 like Undertale?
"suggest(name[Worms: Reloaded], developer[Team17 Digital Ltd], available_on_steam[yes])","Have you played any of Team17 Digital Ltd's lineup of games on Steam, such as Worms: Reloaded?"
"suggest(name[Worms: Reloaded], developer[Team17 Digital Ltd], available_on_steam[yes])","Have you played any games by Team17 Digital Ltd that are available on Steam, such as Worms: Reloaded?"
"suggest(name[Worms: Reloaded], developer[Team17 Digital Ltd], available_on_steam[yes])",What do you think about Team17 Digital Ltd's games on Steam like Worms: Reloaded?
"suggest(name[Worms: Reloaded], esrb[E 10+ (for Everyone 10 and Older)], genres[action, platformer, strategy])","I was wondering, do you enjoy playing E 10+ rated strategy action platformers, like for instance Worms: Reloaded?"
"suggest(name[Worms: Reloaded], esrb[E 10+ (for Everyone 10 and Older)], genres[action, platformer, strategy])",Do you enjoy E10+ action platformer strategy games like Worms: Reloaded?
"suggest(name[Worms: Reloaded], esrb[E 10+ (for Everyone 10 and Older)], genres[action, platformer, strategy])","Do you also like action-strategy platformers rated E 10+, such as Worms: Reloaded?"
"suggest(name[Worms: Reloaded], genres[action, platformer, strategy], player_perspective[side view])","Do you also enjoy side view platformers involving both action and strategy, such as Worms: Reloaded?"
"suggest(name[Worms: Reloaded], genres[action, platformer, strategy], player_perspective[side view])",Do you enjoy side view action platformer strategy games like Worms: Reloaded?
"suggest(name[Worms: Reloaded], genres[action, platformer, strategy], player_perspective[side view])","I was wondering, have you played any strategy action platformers with a side view perspective, like for example Worms: Reloaded?"
"suggest(name[Worms: Reloaded], player_perspective[side view], has_multiplayer[yes])","Hey do you like multiplayer side view games, like Worms: Reloaded?"
"suggest(name[Worms: Reloaded], player_perspective[side view], has_multiplayer[yes])","Are side view games with multiplayer any fun for you, you know, like Worms: Reloaded?"
"suggest(name[Worms: Reloaded], player_perspective[side view], has_multiplayer[yes])",Are you a fan of multiplayer side view games like Worms: Reloaded?
"suggest(name[Worms: Reloaded], release_year[2010], platforms[PC])","So now I'm curious, have you played any PC games that came out in 2010, such as Worms: Reloaded?"
"suggest(name[Worms: Reloaded], release_year[2010], platforms[PC])",Do you like PC games from 2010 like Worms: Reloaded?
"suggest(name[Worms: Reloaded], release_year[2010], platforms[PC])","Have you played any PC games that came out in 2010, for example Worms: Reloaded?"
