mr,ref
"name[Green Man], eattype[restaurant], area[riverside], near[Express by Holiday Inn]",Green Man is a restaurant located by the river near the Express by Holiday Inn.
"name[Green Man], eattype[restaurant], area[riverside], near[Express by Holiday Inn]","The riverside is one of the many popular places to eat in Cambridge, in particular there is a restaurant named Green Man not far from the Express by Holiday Inn."
"name[Green Man], food[Italian], area[riverside], familyfriendly[yes]",If you're looking for kid friendly Italian food in the riverside area - then the Green Man is for you.
"name[Green Man], eattype[restaurant], food[Italian], area[riverside]",Green Man restaurant offers Italian food in the riverside area.
"name[Green Man], eattype[restaurant], food[Italian], familyfriendly[yes]",The Green Man is a kids friendly restaurant serving Italian food.
"name[Green Man], eattype[restaurant], area[riverside], near[Express by Holiday Inn]",Green Man is a restaurant on the river just north of the city center. It's located due east of the Express by Holiday Inn.
"name[Green Man], eattype[restaurant], area[riverside]",Green Man is a restaurant on the river just north of the city center.
"name[Green Man], eattype[restaurant], food[Italian], area[riverside]",Green Man is a restaurant that serves Italian food at the riverside.
"name[Green Man], eattype[restaurant], familyfriendly[yes]",Green Man is a family friendly restaurant.
"name[Green Man], eattype[restaurant], familyfriendly[yes]",Green Man is a family-friendly restaurant just north of the city center.
"name[Green Man], eattype[restaurant], food[Italian], familyfriendly[yes]",Green Man restaurant serves Italian food in a kids friendly setting.
"name[Green Man], eattype[restaurant], familyfriendly[yes], near[Express by Holiday Inn]",Green Man restaurant is located close to the Express by Holiday Inn and is family friendly.
"name[Green Man], eattype[restaurant], food[Italian], near[Express by Holiday Inn]","Near Express by Holiday Inn, there is an Italian restaurant called Green Man."
name[Green Man],Have you visited Green Man?
"name[Green Man], eattype[restaurant], area[city centre], near[Express by Holiday Inn]",Located near the Express by Holiday Inn in the city centre is a restaurant named Green Man.
"name[Green Man], eattype[restaurant], familyfriendly[yes]",Green Man is a family-friendly restaurant.
"name[Green Man], area[city centre], near[Express by Holiday Inn]",Near the Express by Holiday Inn in the city centre is Green Man.
"name[Green Man], eattype[restaurant], food[Japanese], familyfriendly[yes]",Green Man is a family-friendly restaurant serving Japanese food.
"name[Green Man], area[city centre], familyfriendly[yes], near[Express by Holiday Inn]",Near the Express by Holiday Inn in city centre is the family-friendly Green Man.
"name[Green Man], food[Japanese], familyfriendly[no], near[Express by Holiday Inn]",The Green Man is a sushi and coffee place near the Express by Holiday Inn and does not permit families.
"name[Green Man], eattype[restaurant], familyfriendly[no], near[Express by Holiday Inn]",The Green Man is a non family friendly restaurant which is located next to the Express by Holiday Inn.
"name[Green Man], eattype[restaurant], familyfriendly[no], near[Express by Holiday Inn]",The Green Man is a restaurant located next to Express by Holiday Inn. The Green Man is a non family friendly restaurant.
"name[Green Man], eattype[restaurant], near[Express by Holiday Inn]",The Green Man is a restaurant located next to Express by Holiday Inn.
"name[Green Man], eattype[restaurant], food[Japanese]",Green Man is a restaurant serving Japanese food.
"name[Green Man], eattype[restaurant], food[Japanese], familyfriendly[yes]",Green Man is a children friendly restaurant that serves Japanese food.
"eattype[restaurant], area[riverside], familyfriendly[yes], near[Express by Holiday Inn]",There is a kids-friendly restaurant in near the Express by Holiday Inn in the riverside area.
"name[Green Man], eattype[restaurant], food[Japanese], familyfriendly[yes]",Green Man is a restaurant that offers Japanese food an is kid friendly.
"name[Green Man], eattype[restaurant], area[riverside], near[Express by Holiday Inn]","In riverside, near Express by Holiday Inn, is a restaurant style place called Green Man."
"name[Green Man], eattype[restaurant], food[Japanese]",the Green Man is a restaurant which also sells Japanese food.
"name[Green Man], eattype[restaurant], food[Japanese], near[Express by Holiday Inn]",The Green Man is a restaurant with Japanese food and is near Express by Holiday Inn.
"name[Green Man], eattype[restaurant], food[Japanese]",Green Man is a restaurant that offers Japanese food.
"name[Green Man], area[riverside], familyfriendly[yes], near[Express by Holiday Inn]","If you are near the Express by Holiday Inn in riverside, bring the kids to Green Man for some coffee."
"name[Green Man], eattype[restaurant], food[Japanese], near[Express by Holiday Inn]",A restaurant with Japanese food is Green Man and is next to Express by Holiday Inn.
"name[Green Man], eattype[restaurant], food[Japanese], familyfriendly[yes]",The Green Man Japanese restaurant is family friendly.
"name[Green Man], area[riverside], near[Express by Holiday Inn]",The Green Man is near Express by Holiday Inn and riverside.
"name[Green Man], eattype[restaurant], food[Japanese]",Green Man is a restaurant serving Japanese food.
"name[Green Man], eattype[restaurant], food[Japanese], familyfriendly[yes]",A Japanese restaurant called the Green Man is family friendly.
"name[Green Man], eattype[restaurant], food[Japanese], near[Express by Holiday Inn]",near Express by Holiday Inn is a Japanese restaurant called Green Man.
"name[Green Man], eattype[restaurant], food[Japanese], area[riverside]","There is a restaurant style place in riverside that sells Japanese food, called Green Man."
"name[Green Man], eattype[restaurant], food[Japanese], familyfriendly[yes]",Green Man is a children friendly restaurant that offers Japanese food.
"name[Loch Fyne], eattype[coffee shop], area[riverside]",The Loch Fyne is a coffee shop at the riverside.
"name[Loch Fyne], eattype[coffee shop], area[riverside]",The Loch Fyne is a coffee shop in the riverside area of the city.
"name[Loch Fyne], eattype[coffee shop], area[riverside]",The Loch Fyne coffee shop is located on the bank of the river.
"name[Loch Fyne], eattype[pub], area[riverside]",The Loch Fyne is a pub at the riverside.
"name[Loch Fyne], eattype[pub], area[riverside]",The Loch Fyne is a pub in the riverside area of the city.
"name[Loch Fyne], eattype[pub], area[riverside]",The Loch Fyne pub is located on the bank of the river.
"name[Strada], eattype[coffee shop], area[city centre]",There is a coffee shop in the city centre called the Strada.
"name[Strada], eattype[coffee shop], area[city centre]",The Strada is a city centre area coffee shop.
"name[Strada], eattype[coffee shop], area[city centre]",The Strada is a coffee shop located in the centre of the city.
"name[Strada], eattype[coffee shop], area[city centre]","In city centre, there is a coffee shop called Strada."
"name[Strada], eattype[coffee shop], customerrating[1 out of 5], near[All Bar One]",The Strada is a coffee shop near All Bar One that has a customer rating of 1 out of 5.
"name[Strada], eattype[coffee shop], customerrating[1 out of 5], near[All Bar One]",Near All Bar One is the Strada coffee shop with a customer rating of 1 out of 5.
"name[Strada], eattype[coffee shop], customerrating[1 out of 5], near[All Bar One]","A few steps of the All Bar One, there is a coffee shop called Strada with with negative feedback from its customers."
"name[Strada], eattype[coffee shop], customerrating[1 out of 5], near[All Bar One]","Rated 1 out of 5, Strada is a coffee shop close to All Bar One."
"name[Strada], customerrating[1 out of 5], near[Rainbow Vegetarian Café]","The customer rated 1 out of 5, Strada is near Rainbow Vegetarian Café."
"name[Strada], eattype[coffee shop], customerrating[1 out of 5], near[Rainbow Vegetarian Café]",A coffee shop named Strada has a customer rating of 1 out of 5 and is near Rainbow Vegetarian Café.
"name[Strada], eattype[coffee shop], customerrating[1 out of 5], near[Rainbow Vegetarian Café]","Near Rainbow Vegetarian Café, there is a coffee shop called Strada with customer rating 1 out of 5."
"name[Strada], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Strada coffee shop has a low customer Rating and is located near Express by Holiday Inn.
"name[Strada], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Strada coffee shop has a low customer rating and is located near Express by Holiday Inn.
"name[Strada], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Strada is a one star coffee shop located near Express by Holiday Inn
"name[Strada], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]","Strada is a coffee shop, near Express by Holiday Inn. It has a low customer rating."
"name[Strada], eattype[coffee shop], near[Express by Holiday Inn]","Strada is a coffee shop, near Express by Holiday Inn."
"name[Strada], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Strada coffee shop near Express by Holiday Inn has a low customer Rating
"name[Strada], eattype[pub], area[city centre]",There is a pub in the city centre called the Strada.
"name[Strada], eattype[pub], area[city centre]",The Strada is a city centre area pub.
"name[Strada], eattype[pub], area[city centre]",The Strada is a pub located in the centre of the city.
"name[Strada], eattype[pub], area[city centre]","In city centre, there is a pub called Strada."
"name[Strada], eattype[pub], customerrating[1 out of 5], near[All Bar One]",The Strada is a pub near All Bar One that has a customer rating of 1 out of 5.
"name[Strada], eattype[pub], customerrating[1 out of 5], near[All Bar One]",Near All Bar One is the Strada pub with a customer rating of 1 out of 5.
"name[Strada], eattype[pub], customerrating[1 out of 5], near[All Bar One]","A few steps of the All Bar One, there is a pub called Strada with with negative feedback from its customers."
"name[Strada], eattype[pub], customerrating[1 out of 5], near[All Bar One]","Rated 1 out of 5, Strada is a pub close to All Bar One."
"name[Strada], customerrating[1 out of 5], near[Rainbow Vegetarian Café]","The customer rated 1 out of 5, Strada is near Rainbow Vegetarian Café."
"name[Strada], eattype[pub], customerrating[1 out of 5], near[Rainbow Vegetarian Café]",A pub named Strada has a customer rating of 1 out of 5 and is near Rainbow Vegetarian Café.
"name[Strada], eattype[pub], customerrating[1 out of 5], near[Rainbow Vegetarian Café]","Near Rainbow Vegetarian Café, there is a pub called Strada with customer rating 1 out of 5."
"name[Strada], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Strada pub has a low customer Rating and is located near Express by Holiday Inn.
"name[Strada], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Strada pub has a low customer rating and is located near Express by Holiday Inn.
"name[Strada], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Strada is a one star pub located near Express by Holiday Inn
"name[Strada], eattype[pub], customerrating[low], near[Express by Holiday Inn]","Strada is a pub, near Express by Holiday Inn. It has a low customer rating."
"name[Strada], eattype[pub], near[Express by Holiday Inn]","Strada is a pub, near Express by Holiday Inn."
"name[Strada], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Strada pub near Express by Holiday Inn has a low customer Rating
"name[The Cricketers], customerrating[1 out of 5]",Customers give The Cricketers a rating of 1 out of 5.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",The Cricketers is a kids friendly coffee shop near Avalon .
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",A kid friendly coffee shop is The Cricketers which is near the Avalon.
"name[The Cricketers], eattype[coffee shop], near[Avalon]",The Cricketers is a coffee shop near the Avalon.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",The Cricketers is a beautiful coffee shop providing Fun for the Whole Family Our Prices Will Blow You Away. It is located in the city at 130 southpawn road right across from the Avalon.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a beautiful coffee shop providing Fun for the Whole Family Our Prices Will Blow You Away.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",Located near Avalon is a child friendly coffee shop named The Cricketers.
"name[The Cricketers], eattype[coffee shop], near[Avalon]",The Cricketers is a coffee shop located near the Avalon.
"name[The Cricketers], eattype[coffee shop], near[Avalon]",Come to coffee shop near the Avalon named The Cricketers.
"name[The Cricketers], eattype[coffee shop], near[Avalon]",The Cricketers is a coffee shop near Avalon.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",Child friendly a coffee shop called The Cricketers is located near Avalon.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",The Cricketers is a children-friendly coffee shop near Avalon.
"name[The Cricketers], eattype[coffee shop], near[Avalon]",The Cricketers is a coffee shop near Avalon.
"name[The Cricketers], eattype[coffee shop], customerrating[1 out of 5], familyfriendly[yes]",The Cricketers is a child friendly 1 star coffee shop.
"name[The Cricketers], eattype[coffee shop], customerrating[3 out of 5], familyfriendly[yes]",The Cricketers is a kid-friendly coffee shop with a customer rating of 3 out of 5.
"name[The Cricketers], eattype[coffee shop], near[Avalon]",The Cricketers is a coffee shop located near Avalon.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]","If you are seeking an average performing kid friendly coffee shop near Avalon, then you must give The Cricketers a shot."
"name[The Cricketers], eattype[coffee shop], near[Avalon]",The Cricketers is a coffee shop located near Avalon.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Avalon]",Near the Avalon is a kid friendly coffee shop called The Cricketers.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a kid friendly coffee shop that is located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a kid friendly coffee shop coffee shop.
"name[The Cricketers], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]","The highly rated coffee shop, The Cricketers, is located near Crowne Plaza Hotel."
"name[The Cricketers], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",family-friendly coffee shop The Cricketers is near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[The Cricketers], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The Cricketers coffee shop near Crowne Plaza Hotel is family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a family friendly coffee shop.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a family friendly coffee shop.
"name[The Cricketers], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]","Located near Crowne Plaza Hotel, The Cricketers is a coffee shop with a 5 out of 5 customer rating."
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a coffee shop located near Crowne Plaza Hotel with a family friendly atmosphere.
"name[The Cricketers], eattype[coffee shop], near[Crowne Plaza Hotel]",The Cricketers is a coffee shop located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a Family Friendly coffee shop near Crowne Plaza Hotel.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a family friendly coffee shop that is located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The Cricketers is a coffee shop near Crowne Plaza Hotel with a 5 out of 5 rating.
"name[The Cricketers], customerrating[5 out of 5]",The Cricketers has a customer satisfaction rating of 5 out of 5.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a children friendly coffee shop.
"name[The Cricketers], customerrating[5 out of 5], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a family-Friendly 5 out 5 rating store near the Crowne Plaza Hotel
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",A children friendly coffee shop near Crowne Plaza Hotel is The Cricketers.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a family friendly coffee shop located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a children friendly coffee shop near Crowne Plaza Hotel.
"name[The Cricketers], eattype[coffee shop], customerrating[average], near[Café Sicilia]",The Cricketers near the Café Sicilia are a family-friendly coffee shop with an average customer rating.
"name[The Cricketers], eattype[coffee shop], customerrating[average], near[Café Sicilia]",The Cricketers coffee shop has an average customer rating and is family-friendly. They are located near the Café Sicilia.
"name[The Cricketers], eattype[coffee shop], customerrating[average]",The Cricketers coffee shop has an average customer rating and is family-friendly.
"name[The Cricketers], eattype[coffee shop], familyfriendly[no], near[Crowne Plaza Hotel]",The Cricketers coffee shop near the Crowne Plaza Hotel is not suitable for children.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a children friendly coffee shop near Café Sicilia
"name[The Cricketers], eattype[coffee shop], near[Café Sicilia]",Near Café Sicilia there is a coffee shop named The Cricketers.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers coffee shop is children friendly.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]","As a children friendly coffee shop, The Cricketers has a friendly atmosphere and great service."
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Café Sicilia]","For coffee shop style eating that is kid friendly, look for The Cricketers, located near Café Sicilia."
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a family friendly coffee shop near Café Sicilia.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a family friendly coffee shop located near Café Sicilia.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a children friendly coffee shop near Café Sicilia.
"name[The Cricketers], customerrating[average], familyfriendly[yes], near[Café Sicilia]","The Cricketers comes customer approved, they are located near Café Sicilia and offer family friendly dining."
"name[The Cricketers], eattype[coffee shop], near[Café Sicilia]",The Cricketers is a coffee shop near Café Sicilia.
"name[The Cricketers], eattype[coffee shop], near[Café Sicilia]",The Cricketers is a great youngster welcoming coffee shop located by Café Sicilia.
"name[The Cricketers], eattype[coffee shop], customerrating[high], familyfriendly[yes]",The Cricketers is a child friendly coffee shop with a high customer rating.
"name[The Cricketers], eattype[coffee shop], near[Café Sicilia]",The Cricketers is a coffee shop located next to the Café Sicilia.
"name[The Cricketers], eattype[coffee shop], customerrating[high], familyfriendly[yes]",The Cricketers is a kid-friendly coffee shop with high customer rating.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Café Sicilia]",A exceptional coffee shop where kids are welcome and is minutes from Café Sicilia is named The Cricketers.
"eattype[coffee shop], familyfriendly[yes], near[Express by Holiday Inn]",A kid friendly coffee shop is located near Express by Holiday Inn.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Express by Holiday Inn]",The Cricketers is a popular child friendly coffee shop located near Express by Holiday Inn.
"name[The Cricketers], eattype[coffee shop], customerrating[high], near[Express by Holiday Inn]",A coffee shop with a high rating near the Express by Holiday Inn is The Cricketers.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Express by Holiday Inn]",A popular child friendly coffee shop is The Cricketers located near Express by Holiday Inn.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Express by Holiday Inn]","Located near Express by Holiday Inn, The Cricketers, is an overly priced coffee shop that the whole family will enjoy."
"name[The Cricketers], customerrating[high], near[Express by Holiday Inn]","The Cricketers has a high customer rating, it is located near Express by Holiday Inn."
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a kid friendly coffee shop that offers coffee shop food.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Express by Holiday Inn]",There is a kid friendly coffee shop called The Cricketers near Express by Holiday Inn.
"name[The Cricketers], eattype[coffee shop], near[Express by Holiday Inn]",Next to the Express by Holiday Inn is a coffee shop called The Cricketers.
"name[The Cricketers], eattype[coffee shop], near[Express by Holiday Inn]",Near Express by Holiday Inn there is a coffee shop called The Cricketers.
"name[The Cricketers], eattype[coffee shop], near[Express by Holiday Inn]",The Cricketers is a coffee shop near Express by Holiday Inn.
"name[The Cricketers], eattype[coffee shop], near[Express by Holiday Inn]","The Cricketers is a coffee shop, located across from Express by Holiday Inn."
"name[The Cricketers], eattype[coffee shop], near[Express by Holiday Inn]",The Cricketers coffee shop is located near the Express by Holiday Inn
"name[The Cricketers], eattype[coffee shop], near[Express by Holiday Inn]",The Express by Holiday Inn is located by The Cricketers coffee shop
"name[The Cricketers], near[Express by Holiday Inn]",Near Express by Holiday Inn is The Cricketers.
"name[The Cricketers], eattype[coffee shop], customerrating[low], near[Ranch]",The Cricketers is a one star coffee shop near the Ranch.
"name[The Cricketers], eattype[coffee shop], customerrating[low], near[Ranch]","The Cricketers is a coffee shop with a low customer rating, located near Ranch."
"name[The Cricketers], eattype[coffee shop], familyfriendly[no]",The Cricketers is non family-friendly coffee shop.
"name[The Cricketers], eattype[coffee shop], customerrating[low], familyfriendly[yes]",The Cricketers is a children friendly coffee shop with a low customer rating.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes]",The Cricketers is a family friendly coffee shop.
near[Ranch],Located near Ranch.
"name[The Cricketers], customerrating[low], familyfriendly[yes], near[Ranch]",The Cricketers is child friendly near a Ranch and has a Low customer rating
"name[The Cricketers], customerrating[low], familyfriendly[yes], near[Ranch]",The Cricketers located near a Ranch is child friendly and has a Low customer rating
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Ranch]",The Cricketers is a children friendly coffee shop located near the Ranch.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Ranch]",The Cricketers is a family-friendly coffee shop located near Ranch.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Ranch]",The Cricketers is a family friendly coffee shop near Ranch.
"name[The Cricketers], eattype[coffee shop], familyfriendly[yes], near[Ranch]",The Cricketers is a family friendly coffee shop located near the Ranch.
"name[The Cricketers], customerrating[1 out of 5]",Customers give The Cricketers a rating of 1 out of 5.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",The Cricketers is a kids friendly restaurant near Avalon .
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",A kid friendly restaurant is The Cricketers which is near the Avalon.
"name[The Cricketers], eattype[restaurant], near[Avalon]",The Cricketers is a restaurant near the Avalon.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",The Cricketers is a beautiful restaurant providing Fun for the Whole Family Our Prices Will Blow You Away. It is located in the city at 130 southpawn road right across from the Avalon.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]",The Cricketers is a beautiful restaurant providing Fun for the Whole Family Our Prices Will Blow You Away.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",Located near Avalon is a child friendly restaurant named The Cricketers.
"name[The Cricketers], eattype[restaurant], near[Avalon]",The Cricketers is a restaurant located near the Avalon.
"name[The Cricketers], eattype[restaurant], near[Avalon]",Come to restaurant near the Avalon named The Cricketers.
"name[The Cricketers], eattype[restaurant], near[Avalon]",The Cricketers is a restaurant near Avalon.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",Child friendly a restaurant called The Cricketers is located near Avalon.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",The Cricketers is a children-friendly restaurant near Avalon.
"name[The Cricketers], eattype[restaurant], near[Avalon]",The Cricketers is a restaurant near Avalon.
"name[The Cricketers], eattype[restaurant], customerrating[1 out of 5], familyfriendly[yes]",The Cricketers is a child friendly 1 star restaurant.
"name[The Cricketers], eattype[restaurant], customerrating[3 out of 5], familyfriendly[yes]",The Cricketers is a kid-friendly restaurant with a customer rating of 3 out of 5.
"name[The Cricketers], eattype[restaurant], near[Avalon]",The Cricketers is a restaurant located near Avalon.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]","If you are seeking an average performing kid friendly restaurant near Avalon, then you must give The Cricketers a shot."
"name[The Cricketers], eattype[restaurant], near[Avalon]",The Cricketers is a restaurant located near Avalon.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Avalon]",Near the Avalon is a kid friendly restaurant called The Cricketers.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a kid friendly restaurant that is located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]",The Cricketers is a kid friendly restaurant restaurant.
"name[The Cricketers], eattype[restaurant], customerrating[5 out of 5], near[Crowne Plaza Hotel]","The highly rated restaurant, The Cricketers, is located near Crowne Plaza Hotel."
"name[The Cricketers], eattype[restaurant], customerrating[5 out of 5], near[Crowne Plaza Hotel]",family-friendly restaurant The Cricketers is near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[The Cricketers], eattype[restaurant], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The Cricketers restaurant near Crowne Plaza Hotel is family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]",The Cricketers is a family friendly restaurant.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]",The Cricketers is a family friendly restaurant.
"name[The Cricketers], eattype[restaurant], customerrating[5 out of 5], near[Crowne Plaza Hotel]","Located near Crowne Plaza Hotel, The Cricketers is a restaurant with a 5 out of 5 customer rating."
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a restaurant located near Crowne Plaza Hotel with a family friendly atmosphere.
"name[The Cricketers], eattype[restaurant], near[Crowne Plaza Hotel]",The Cricketers is a restaurant located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a Family Friendly restaurant near Crowne Plaza Hotel.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a family friendly restaurant that is located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[restaurant], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The Cricketers is a restaurant near Crowne Plaza Hotel with a 5 out of 5 rating.
"name[The Cricketers], customerrating[5 out of 5]",The Cricketers has a customer satisfaction rating of 5 out of 5.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]",The Cricketers is a children friendly restaurant.
"name[The Cricketers], customerrating[5 out of 5], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a family-Friendly 5 out 5 rating store near the Crowne Plaza Hotel
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",A children friendly restaurant near Crowne Plaza Hotel is The Cricketers.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a family friendly restaurant located near Crowne Plaza Hotel.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Crowne Plaza Hotel]",The Cricketers is a children friendly restaurant near Crowne Plaza Hotel.
"name[The Cricketers], eattype[restaurant], customerrating[average], near[Café Sicilia]",The Cricketers near the Café Sicilia are a family-friendly restaurant with an average customer rating.
"name[The Cricketers], eattype[restaurant], customerrating[average], near[Café Sicilia]",The Cricketers restaurant has an average customer rating and is family-friendly. They are located near the Café Sicilia.
"name[The Cricketers], eattype[restaurant], customerrating[average]",The Cricketers restaurant has an average customer rating and is family-friendly.
"name[The Cricketers], eattype[restaurant], familyfriendly[no], near[Crowne Plaza Hotel]",The Cricketers restaurant near the Crowne Plaza Hotel is not suitable for children.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a children friendly restaurant near Café Sicilia
"name[The Cricketers], eattype[restaurant], near[Café Sicilia]",Near Café Sicilia there is a restaurant named The Cricketers.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]",The Cricketers restaurant is children friendly.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes]","As a children friendly restaurant, The Cricketers has a friendly atmosphere and great service."
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Café Sicilia]","For restaurant style eating that is kid friendly, look for The Cricketers, located near Café Sicilia."
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a family friendly restaurant near Café Sicilia.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a family friendly restaurant located near Café Sicilia.
"name[The Cricketers], eattype[restaurant], familyfriendly[yes], near[Café Sicilia]",The Cricketers is a children friendly restaurant near Café Sicilia.
"name[The Cricketers], customerrating[average], familyfriendly[yes], near[Café Sicilia]","The Cricketers comes customer approved, they are located near Café Sicilia and offer family friendly dining."
"name[The Cricketers], eattype[restaurant], near[Café Sicilia]",The Cricketers is a restaurant near Café Sicilia.
"name[The Cricketers], eattype[restaurant], near[Café Sicilia]",The Cricketers is a great youngster welcoming restaurant located by Café Sicilia.
"name[The Cricketers], eattype[restaurant], customerrating[high], familyfriendly[yes]",The Cricketers is a child friendly restaurant with a high customer rating.
"name[The Cricketers], eattype[restaurant], near[Café Sicilia]",The Cricketers is a restaurant located next to the Café Sicilia.
