mr,ref
"name[Clowns], eattype[coffee shop], area[riverside], near[Clare Hall]",Clowns is a Riverside coffee shop near Clare Hall.
"name[Clowns], eattype[coffee shop], near[Clare Hall]",Clowns is a coffee shop that provides breakfast. It is located near Clare Hall.
"name[Clowns], eattype[coffee shop]",Clowns is a coffee shop that provides breakfast.
"name[Clowns], eattype[coffee shop], area[riverside], near[Clare Hall]",Clowns is a coffee shop located on a riverside which is near Clare Hall.
"name[Clowns], eattype[coffee shop], food[English], customerrating[high]","If you are looking for a coffee shop that serves English food and is highly rated by our customers, Clowns is the place for you."
"name[Clowns], eattype[coffee shop], food[English], customerrating[high]",Clowns is a coffee shop that serves English food and has a high customer rating..
"name[Clowns], eattype[coffee shop], food[English], customerrating[high]",Clowns coffee shop offers English food with a high customer rating.
"name[Clowns], eattype[coffee shop], food[English], customerrating[low]",Clowns is a coffee shop providing English food.
"name[Clowns], eattype[coffee shop], food[English], customerrating[low]",Clowns is a coffee shop that severs English food.
"name[Clowns], eattype[coffee shop], customerrating[low], near[Clare Hall]",Near Clare Hall is a coffee shop that provides breakfast called Clowns.
"name[Clowns], customerrating[low]",Clowns serves fried food.
"name[Clowns], eattype[coffee shop], customerrating[low]",Clowns love to drink tea in a coffee shop.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Cocum is a coffee shop providing Chinese food in the £20-25 price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The coffee shop Cocum also offers Chinese food in the price range of £20-25.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Cocum is a coffee shop providing Chinese food in the £20-25 price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Cocum is a coffee shop providing Chinese food in the £20-25 price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Cocum is a coffee shop providing Chinese food in the £20-25 price range.
"name[Cocum], eattype[coffee shop], food[Chinese], customerrating[high]",Cocum coffee shop offers highly rated Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The coffee shop Cocum serves Chinese food at a price of £20-25.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cocum coffee shop has Chinese food and a low price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cocum is a coffee shop which serves Chinese food for a cheap price.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cocum coffee shop has Chinese food and a cheap price range.
"name[Cocum], eattype[coffee shop], pricerange[cheap], familyfriendly[yes]","You should try Cocum, it's a coffee shop that's cheap and family friendly."
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cocum is a coffee shop providing Chinese food in the cheap price range.
"name[Cocum], eattype[coffee shop], pricerange[cheap], customerrating[average]",Cocum is a cheap coffee shop which gets an average rating.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cocum is a coffee shop providing Chinese food in the cheap price range.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a coffee shop that also does Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cocum is a coffee shop providing Chinese food in the cheap price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[cheap]",The coffee shop that offers Chinese food at a cheap price in called Cocum.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a Chinese food coffee shop.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is an expensive coffee shop that also serves Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop that serves Chinese food in the high price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop and Chinese restaurant in the high price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop that serves Chinese food that is priced in the higher than average range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a highly priced coffee shop offering Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a high priced coffee shop that also serves Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop providing Chinese food in the high price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum coffee shot serves high prices Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a coffee shop which sells Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese]","Chinese food can be found at Cocum, a coffee shop."
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop offering high end Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop which provides Chinese food at a high price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum serves high-priced Chinese food in a coffee shop venue.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[high]",Cocum is a coffee shop offering Chinese food at a high price range.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[less than £20]","There is a coffee shop, Cocum, that serves Chinese food for less than £20."
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[less than £20]",There's a cheap coffee shop that serves Chinese dishes called Cocum.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Cocum coffee shop serves Chinese food for less than £20.
"eattype[coffee shop], food[Chinese], familyfriendly[yes]",There is a child friendly coffee shop that serves Chinese food.
"name[Cocum], pricerange[less than £20], familyfriendly[yes]",The Cocum has a price range less than £20 and is also family friendly.
"name[Cocum], eattype[coffee shop], food[Chinese], familyfriendly[yes]",The Cocum is a family friendly Chinese coffee shop.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Cocum is a coffee shop that serves Chinese food under £20.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a combination Chinese food and coffee shop.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a Chinese food and coffee shop in one.
"name[Cocum], eattype[coffee shop], food[Chinese]",The coffee shop Cocum serves Chinese food.
"name[Cocum], eattype[coffee shop], pricerange[moderate], customerrating[3 out of 5]","Cocum, a coffee shop has a moderate price range."
"name[Cocum], eattype[coffee shop], food[Chinese]","Cocum, a coffee shop sells Chinese."
"name[Cocum], customerrating[3 out of 5]",Cocum has a customer rating of 3 out of 5.
"name[Cocum], eattype[coffee shop], food[Chinese], customerrating[high]","Chinese food serving coffee shop, Cocum, has a high customer rating."
"name[Cocum], eattype[coffee shop], food[Chinese], customerrating[high]",Cocum is a high rated Chinese food coffee shop.
"name[Cocum], eattype[coffee shop], food[Chinese]",The Cocum is a coffee shop that serves Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a coffee shop that serves Chinese food.
"name[Cocum], pricerange[more than £30], customerrating[high]",Cocum is a high priced restaurant with a high customer rating.
"name[Cocum], eattype[coffee shop], food[Chinese]",There is a coffee shop called Cocum that serves Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[more than £30]",Cocum is a coffee shop providing Chinese food in the more than £30 price range.
"name[Cocum], eattype[coffee shop], food[Chinese]",Cocum is a coffee shop that serves Chinese food.
"name[Cocum], eattype[coffee shop], food[Chinese], customerrating[high]",Cocum is a highly rated Chinese coffee shop.
"name[Cocum], eattype[coffee shop], food[Chinese], pricerange[more than £30]",Cocum is a coffee shop providing Chinese food in the more than £30 price range.
"name[Cocum], eattype[coffee shop], food[English], pricerange[£20-25]",Cocum is a coffee shop which also serves English food at an average price range.
"name[Cocum], eattype[coffee shop], food[English], customerrating[high]",Cocum is an English coffee shop that is highly rated by customers.
"name[Cocum], eattype[coffee shop], pricerange[£20-25], customerrating[high]",Cocum is highly rated and moderately priced coffee shop.
"name[Cocum], eattype[coffee shop], food[English], pricerange[£20-25]",The coffee shop Cocum serves English food at an average price.
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[yes]",There is a coffee shop named Cocum that has English food and is kid friendly.
"name[Cocum], eattype[coffee shop], food[English], pricerange[£20-25]",This English food coffee shop name Cocum with a price 20 to 25.
"name[Cocum], pricerange[£20-25], familyfriendly[yes]",Cocum its a low-cost and good food restaurant for all family
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[yes]",There is a kid friendly coffee shop that offers English food named Cocum.
"name[Cocum], eattype[coffee shop], pricerange[£20-25]",Cocum coffee shop serves a variety of breakfast foods for reasonable prices.
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[yes]",Cocum is an English coffee shop that is kids friendly.
"name[Cocum], pricerange[£20-25], customerrating[high], familyfriendly[yes]",Great food and service at a moderate price from family friendly Cocum
"name[Cocum], eattype[coffee shop], pricerange[£20-25], customerrating[high]",Cocum is a average priced coffee shop with a high customer rating.
"name[Cocum], pricerange[£20-25], familyfriendly[yes]","Cocum its a restaurant for all family, accessible price and good food!"
"name[Cocum], eattype[coffee shop], customerrating[high], familyfriendly[yes]",Cocum coffee shop is a high quality family friendly restaurant.
"name[Cocum], eattype[coffee shop], food[English], pricerange[cheap]",Cocum is a coffee shop providing English food in the cheap prices.
"name[Cocum], eattype[coffee shop], food[English], pricerange[cheap]","Cheap coffee shop, Cocum, serves English food."
"name[Cocum], eattype[coffee shop], food[English], customerrating[5 out of 5]",Cocum is an English coffee shop with a customer rating of 5 out of 5.
"name[Cocum], eattype[coffee shop], pricerange[cheap], familyfriendly[yes]","The coffee shop named Cocum is cheap, serves food, and is family friendly."
"name[Cocum], pricerange[cheap], customerrating[5 out of 5], familyfriendly[yes]","Cocum is cheap, has high ratings, and is family-friendly."
"name[Cocum], eattype[coffee shop], food[English], pricerange[cheap]","You can get cheap, English food at a coffee shop called Cocum."
"name[Cocum], pricerange[cheap], customerrating[5 out of 5]","The Cocum has a customer rating of 5 out of 5, its cheap too."
"name[Cocum], eattype[coffee shop]",Cocum is a coffee shop on a campus offering breakfast foods.
"name[Cocum], pricerange[cheap], customerrating[5 out of 5], familyfriendly[yes]",Cocum is a low price restaurant with higher rating that offers breakfast meals for the whole family.
"name[Cocum], eattype[coffee shop], food[English], pricerange[cheap]",The Cocum coffee shop serves cheap English food.
"name[Cocum], eattype[coffee shop], pricerange[cheap]","The coffee Shop, Cocum, serves low cost meals and coffee."
"name[Cocum], food[English], pricerange[cheap], customerrating[average]",Cocum serves English Food at a Cheap Rate.
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[yes]",Cocum's coffee shop sells English food and is child friendly.
"name[Cocum], food[English]",Cocum sells English food.
"name[Cocum], eattype[coffee shop], pricerange[cheap], familyfriendly[yes]",Cocum is a family friendly coffee shop in the cheap price range.
"name[Cocum], eattype[coffee shop], customerrating[average]",Cocum is a three star coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[cheap], familyfriendly[yes]",The coffee shop Cocum is a family friendly establishment and has low prices.
"name[Cocum], eattype[coffee shop], food[English], pricerange[cheap]",Cocum is a cheap coffee shop that serves English food.
"name[Cocum], eattype[coffee shop], customerrating[average], familyfriendly[yes]",Cocum is a family friendly three star rated coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[cheap], familyfriendly[yes]","For a family friendly coffee shop in the cheap price range, visit Cocum."
"name[Cocum], eattype[coffee shop], food[English], pricerange[high]",Cocum is a high priced coffee shop with English food.
"name[Cocum], eattype[coffee shop], customerrating[1 out of 5], familyfriendly[yes]","Cocum it is coffee shop for the entire family, you have 1 star"
name[Cocum],"Cocum is an excellent Café located at 71 Castle Street, Cambridge, England, I recommend it for a nice pleasant."
"name[Cocum], eattype[coffee shop], food[English], pricerange[high]",High-priced British food can be found at the coffee shop the Cocum.
"name[Cocum], eattype[coffee shop], familyfriendly[yes]",There is a children friendly coffee shop named Cocum.
"name[Cocum], eattype[coffee shop], familyfriendly[yes]",Cocum is a family-friendly coffee shop.
name[Cocum],Cocum went on a very busy Friday night; the food was excellent.
"name[Cocum], eattype[coffee shop], food[English], pricerange[high]",Cocum is a coffee shop providing English food in the high price range.
"name[Cocum], eattype[coffee shop], food[English]",Cocum is an English coffee shop.
"name[Cocum], eattype[coffee shop], food[English]","The coffee shop, Cocum, provides diners with English food items."
"name[Cocum], eattype[coffee shop], familyfriendly[yes]",The Cocum coffee shop also serves food for the whole family.
"name[Cocum], eattype[coffee shop], pricerange[high], customerrating[average]",The Cocum coffee shop is high priced and rated three stars.
"name[Cocum], eattype[coffee shop], pricerange[high], customerrating[average]",Cocum is an expensive coffee shop that serves breakfast and is 3 star.
"name[Cocum], eattype[coffee shop], food[English], pricerange[high]",Cocum is a high-priced English coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[high], customerrating[average]",There is an expensive coffee shop that serves breakfast and is 3 star. It is called Cocum.
"eattype[coffee shop], pricerange[high], customerrating[average]",There is an expensive coffee shop that serves breakfast and is 3 star.
"name[Cocum], eattype[coffee shop], food[English]",Cocum is a coffee shop that has English food items.
"name[Cocum], eattype[coffee shop], customerrating[average], familyfriendly[yes]",Cocum is an average family friendly coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[less than £20], familyfriendly[no]",Cocum is a coffee shop that is inexpensive and not family friendly.
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[no]",Cocum is a coffee shop that is not family friendly and serves British food.
"name[Cocum], eattype[coffee shop], food[English]",The Cocum is an English coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[less than £20], customerrating[low]",Cocum is a coffee shop that is in the low price range and is rated one star.
"name[Cocum], eattype[coffee shop], customerrating[low]",Cocum is a coffee shop with a 1 star rating.
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[yes]",Cocum is a family-friendly British coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[less than £20], familyfriendly[yes]",There is a cheap family-friendly coffee shop called Cocum.
"name[Cocum], pricerange[less than £20], customerrating[low], familyfriendly[yes]",The cheap restaurant with a low customer rating is family friendly is called Cocum.
"name[Cocum], eattype[coffee shop], food[English]",Cocum is a coffee shop that serves English food.
"name[Cocum], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",Cocum is a coffee shop with a moderate price range.
"name[Cocum], eattype[coffee shop], customerrating[1 out of 5]",Cocum is a coffee shop rated 1 out of 5.
"name[Cocum], pricerange[moderate], customerrating[1 out of 5], familyfriendly[yes]",Cocum has a rating of 1 out of 5. The price range is moderate and its kid friendly.
"name[Cocum], customerrating[1 out of 5]",Cocum has a rating of 1 out of 5.
"name[Cocum], eattype[coffee shop], pricerange[moderate]",There is a cheap coffee shop Cocum located south of the centre of the city that provides take-away deliveries.
"name[Cocum], eattype[coffee shop], pricerange[moderate], familyfriendly[yes]",Cocum is an average priced coffee shop that is family friendly.
"name[Cocum], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",A one star coffee shop is Cocum. They are also average priced.
"name[Cocum], eattype[coffee shop], customerrating[1 out of 5]",A one star coffee shop is Cocum.
"name[Cocum], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",There is a coffee shop called the Cocum with a moderate price range.
"name[Cocum], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",The coffee shop Cocum has a moderate price range.
"name[Cocum], eattype[coffee shop], pricerange[moderate]",Cocum is a low-priced coffee shop south of the city centre that delivers take-away.
"name[Cocum], customerrating[1 out of 5], familyfriendly[yes]",Cocum is is a kid friendly with a customer rating of 1 out 5 stars.
"name[Cocum], eattype[coffee shop], pricerange[moderate], familyfriendly[yes]",The mid priced coffee shop Cocum is a family friendly shop that is mid priced
"name[Cocum], eattype[coffee shop], food[English]",A kids friendly coffee shop called Cocum has English food.
"name[Cocum], eattype[coffee shop]",Cocum is a coffee shop.
"name[Cocum], eattype[coffee shop], food[English]",A kids friendly coffee shop named Cocum has English food.
"name[Cocum], eattype[coffee shop], pricerange[moderate], familyfriendly[yes]",Cocum its a coffee shop low-cost and good food restaurant for all family located
"name[Cocum], eattype[coffee shop], food[English], familyfriendly[yes]",Cocum is a kid friendly English coffee shop.
"name[Cocum], eattype[coffee shop], pricerange[moderate], familyfriendly[yes]",Cocum its a coffee shop low-cost and good food restaurant for all family located in the city
"name[Cotto], eattype[coffee shop], food[Chinese]",Cotto is a coffee shop that offers Chinese food.
"name[Cotto], eattype[coffee shop], food[Chinese], area[riverside]",Cotto is a Chinese coffee shop in the river side.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Cotto is a coffee shop serving Chinese food with prices ranging from £20-25.
"eattype[coffee shop], food[Chinese], area[riverside], near[The Portland Arms]",A popular coffee shop down by the riverside near The Portland Arms serves Chinese food.
"name[Cotto], eattype[coffee shop], area[riverside], near[The Portland Arms]","Cotto coffee shop in Riverside, near The Portland Arms."
"name[Cotto], eattype[coffee shop], food[Chinese]",Cotto is a coffee shop that serves Chinese food.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cotto is a low priced coffee shop offering Chinese cuisine.
"name[Cotto], eattype[coffee shop]",Cotto is a coffee shop.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cotto is a coffee shop providing Chinese food in the cheap price range.
"name[Cotto], food[Chinese], area[riverside], near[The Portland Arms]",Chinese food is served at Cotto located in the riverside area near The Portland Arms.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[cheap]",The 'Cotto' is a cheap coffee shop which also serves Chinese food.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[cheap]",Cotto is a coffee shop providing Chinese food in the cheap price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], area[riverside], near[The Portland Arms]",Here is a riverside coffee shop near The Portland Arms called Cotto.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop that offers Chinese food at a high price.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[high]",Cotto is a coffee shop providing Chinese food in the high price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[less than £20]",Cotto is a coffee shop providing Chinese food in the less than £20 price range.
"name[Cotto], eattype[coffee shop], food[Chinese], pricerange[less than £20]",Cotto is a coffee shop serving Chinese food for less than £20.
"name[Cotto], eattype[coffee shop], area[city centre], near[The Portland Arms]",Cotto is a coffee shop located near The Portland Arms in the city centre.
"name[Cotto], eattype[coffee shop], food[Chinese]","Cotto, a Chinese coffee shop."
"name[Cotto], food[Chinese], area[riverside], near[The Portland Arms]","Cotto, a Chinese food restaurant, is located in the riverside area near The Portland Arms."
"name[Cotto], eattype[coffee shop], area[city centre]",There is a coffee shop named Cotto in the city centre.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",The Portland Arms is near a coffee shop called Cotto.
"name[Cotto], eattype[coffee shop], food[Chinese]",Cotto is a coffee shop which offers Chinese food.
"name[Cotto], eattype[coffee shop], customerrating[1 out of 5]",Cotto is a coffee shop with a customer rating of 1 out of 5.
"name[Cotto], eattype[coffee shop], area[riverside], near[The Portland Arms]",There is a coffee shop named Cotto that is located in riverside near The Portland Arms.
"name[Cotto], eattype[coffee shop], area[city centre], near[The Portland Arms]",The coffee shop known as Cotto is located in the city centre close to The Portland Arms.
"name[Cotto], eattype[coffee shop], food[Chinese]","At Cotto, you're provided a coffee shop and Chinese restaurant all in one."
"name[Cotto], customerrating[high], area[riverside], near[The Portland Arms]",Cotto near The Portland Arms at the riverside was given a high customer rating.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",A coffee shop named Cotto is located near The Portland Arms.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",A coffee shop called Cotto is located near The Portland Arms.
"name[Cotto], area[riverside], near[The Portland Arms]",There is a restaurant located in the Riverside area near The Portland Arms called Cotto.
"name[Cotto], eattype[coffee shop], food[English], pricerange[£20-25]",The Cotto is a reasonably priced English style coffee shop.
"name[Cotto], near[The Portland Arms]","If you're staying at The Portland Arms, try Cotto."
"name[Cotto], customerrating[high], area[riverside], near[The Portland Arms]","Located on the river near The Portland Arms, The Cotto offers a classy place to grab a bite with its five star rating."
"name[Cotto], pricerange[£20-25], area[riverside], near[The Portland Arms]","The Cotto, located next to The Portland Arms, offers affordable pricing while giving you a nice view of the river."
"name[Cotto], eattype[coffee shop], pricerange[£20-25]",Cotto is a coffee shop that serves a variety of mid-priced foods.
"name[Cotto], eattype[coffee shop], food[English], pricerange[cheap]",There is a cheap coffee shop Cotto also offering English food.
"name[Cotto], eattype[coffee shop], area[riverside], near[The Portland Arms]","The coffee shop Cotto is located in the riverside area, near The Portland Arms."
"name[Cotto], eattype[coffee shop], pricerange[cheap], near[The Portland Arms]",Cotto is a coffee shop that is in the low price range. It is located close to The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[cheap]",Cotto is a coffee shop that is in the low price range.
"name[Cotto], eattype[coffee shop], food[English], customerrating[5 out of 5]","Come visit Cotto, our new English coffee shop that customers are rating 5 out of 5."
"name[Cotto], eattype[coffee shop], pricerange[cheap], near[The Portland Arms]",Cotto is located near The Portland Arms. It is a inexpensive coffee shop.
"name[Cotto], near[The Portland Arms]",Cotto is located near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[cheap], near[The Portland Arms]",Cotto is an affordable coffee shop located near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[cheap], near[The Portland Arms]","There is a cheap coffee shop called Cotton, located near to The Portland Arms."
"name[Cotto], eattype[coffee shop], food[English]",Cotto is English food coffee shop.
"name[Cotto], eattype[coffee shop], area[riverside], near[The Portland Arms]",A coffee shop in the riverside area near The Portland Arms is Cotto.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",Cotto is a coffee shop in City centre near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[cheap], near[The Portland Arms]",Cotto is an cheap coffee shop near The Portland Arms in City centre.
"name[Cotto], eattype[coffee shop], food[English], pricerange[cheap]",Cotto is a coffee shop that serves English food in a cheap price range.
"name[Cotto], eattype[coffee shop], pricerange[cheap], customerrating[average]","Cotto coffee Shop is a low-priced, 3 star restaurant that serves breakfast."
"name[Cotto], eattype[coffee shop], area[riverside], near[The Portland Arms]",Cotto is a coffee shop located at the riverside near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[high], customerrating[1 out of 5]",Cotto is a high priced coffee shop with a customer rating of 1 out of 5.
"name[Cotto], eattype[coffee shop], area[city centre], near[The Portland Arms]",There is a coffee shop call Cotto in the city centre near to The Portland Arms.
"name[Cotto], food[English], area[city centre], near[The Portland Arms]",English food is served at Cotto in the city centre near to The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[high], near[The Portland Arms]",Cotto is a coffee shop near The Portland Arms in the high price range.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",The coffee Shop Cotto is within walking distance of The Portland Arms.
"name[Cotto], near[The Portland Arms]",Cotto is a restaurant within walking distance of The Portland Arms.
"name[Cotto], eattype[coffee shop], food[English]",Cotto serves English food in a coffee shop.
"name[Cotto], eattype[coffee shop], area[city centre], near[The Portland Arms]","In the city centre, by the The Portland Arms, is a coffee shop called Cotto."
"name[Cotto], eattype[coffee shop], food[English]",Cotto serves English food in a coffee shop.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",Located by The Portland Arms is Cotto the coffee shop.
"name[Cotto], eattype[coffee shop], pricerange[high], near[The Portland Arms]",The Cotto coffee shop is an expensive place near The Portland Arms.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]",Cotto the coffee Shop is located by The Portland Arms.
"name[Cotto], eattype[coffee shop], food[English], area[riverside]",There is a coffee shop serving English food by the riverside called Cotto.
"name[Cotto], eattype[coffee shop], food[English], near[The Portland Arms]","The coffee shop by The Portland Arms, Cotto, serves English food."
"name[Cotto], eattype[coffee shop], food[English], pricerange[less than £20]","Cotto the coffee shop has a price range of less than £20, serving English food."
"name[Cotto], eattype[coffee shop], food[English], pricerange[less than £20]","For less than £20, a coffee shop named Cotto offers English food."
"name[Cotto], area[city centre], near[The Portland Arms]",Cotto is located in the city centre near The Portland Arms.
"name[Cotto], eattype[coffee shop], food[English]",Cotto is a coffee shop that serves English food in the city centre.
"name[Cotto], eattype[coffee shop], pricerange[less than £20]",A cheap coffee shop is Cotto.
"name[Cotto], eattype[coffee shop]",Cotto is a coffee shop.
"name[Cotto], eattype[coffee shop], food[English], area[city centre]",Cotto is an English coffee shop in the city centre.
"name[Cotto], eattype[coffee shop], food[English], near[The Portland Arms]",Cotto is an English coffee shop near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[moderate], near[The Portland Arms]","Cotto is a coffee shop with average prices, located near The Portland Arms."
"name[Cotto], eattype[coffee shop], food[English], near[The Portland Arms]",The Portland Arms is near the Cotto which is a coffee shop that has English food.
"name[Cotto], eattype[coffee shop], near[The Portland Arms]","Cotto is a coffee shop located near The Portland Arms, with delicious food."
"name[Cotto], near[The Portland Arms]",Cotto is located near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[moderate], near[The Portland Arms]",Cotto coffee shop is a mid level cost coffee shop located near The Portland Arms.
"name[Cotto], eattype[coffee shop], pricerange[moderate], customerrating[3 out of 5]",Cotto is a coffee shop in the moderate price range.
"name[Cotto], eattype[coffee shop], customerrating[3 out of 5], near[The Portland Arms]",Cotto coffee shop is located near The Portland Arms and has 3 stars.
"name[Cotto], eattype[coffee shop], food[English], pricerange[more than £30]",Cotto is a coffee shop style eatery serving English food at prices averaging over £30.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], area[city centre]","At the city centre is Fitzbillies, a Chinese coffee shop."
"name[Fitzbillies], eattype[coffee shop], food[Chinese], area[city centre]",Fitzbillies is a Chinese style coffee shop in the city centre.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Fitzbillies is a reasonably-priced Chinese restaurant and coffee shop.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Fitzbillies is a coffee shop offering averaged-priced Chinese food.
"name[Fitzbillies], food[Chinese]",Fitzbillies serves Chinese food.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Fitzbillies is a coffee shop serving Chinese food in the average price range.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Fitzbillies is a coffee shop that offers Chinese food in the 20 to 25 pound price range.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], area[city centre]",Fitzbillies coffee shop provides Chines food in the city centre.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], area[city centre]",Fitzbillies is an coffee shop style Chinese restaurant in the city centre area.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], customerrating[high]",Fitzbillies is a Chinese restaurant and coffee shop with a high customer rating.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], area[riverside]",Fitzbillies is a coffee shop in the riverside area with Chinese food.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Fitzbillies is a coffee shop providing Chinese food in the £20-25 price range.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], pricerange[£20-25]",Fitzbillies is a coffee shop providing Chinese food in the £20-25 price range.
"name[Fitzbillies], eattype[coffee shop], food[Chinese], area[riverside]","There is a coffee shop on riverside that serves Chinese food, Fitzbillies."
